model,landscape,climate,year,species,disturbances,diversity,scenario,AGB_t_ha_med
LANDCLIM,dischma,RCP85,60,pisy,no,high_future,beta,0.3298717226435536
LANDCLIM,dischma,RCP85,60,potr,future,high,alpha,18.77182719393283
LANDCLIM,dischma,RCP85,60,potr,future,high,beta,24.071166576381366
LANDCLIM,dischma,RCP85,60,potr,future,high_future,alpha,18.530014301191766
LANDCLIM,dischma,RCP85,60,potr,future,high_future,beta,24.208358884073675
LANDCLIM,dischma,RCP85,60,potr,historic,high,alpha,18.572285644637056
LANDCLIM,dischma,RCP85,60,potr,historic,high,beta,23.877469393282773
LANDCLIM,dischma,RCP85,60,potr,historic,high_future,alpha,18.476602058504874
LANDCLIM,dischma,RCP85,60,potr,historic,high_future,beta,23.748967659804983
LANDCLIM,dischma,RCP85,60,potr,no,high,alpha,18.280624052004335
LANDCLIM,dischma,RCP85,60,potr,no,high,beta,24.426394041170095
LANDCLIM,dischma,RCP85,60,potr,no,high_future,alpha,18.254752329360777
LANDCLIM,dischma,RCP85,60,potr,no,high_future,beta,23.97977313109426
LANDCLIM,dischma,RCP85,60,qupe,future,high_future,alpha,0.16354225352112675
LANDCLIM,dischma,RCP85,60,qupe,future,high_future,beta,0.4688725352112676
LANDCLIM,dischma,RCP85,60,qupe,historic,high_future,alpha,0.16205823401950165
LANDCLIM,dischma,RCP85,60,qupe,historic,high_future,beta,0.46991733477789815
LANDCLIM,dischma,RCP85,60,qupe,no,high_future,alpha,0.1512335861321777
LANDCLIM,dischma,RCP85,60,qupe,no,high_future,beta,0.4690973997833153
LANDCLIM,dischma,RCP85,70,abal,future,high_future,alpha,0.904560292524377
LANDCLIM,dischma,RCP85,70,abal,future,high_future,beta,0.9272727518959913
LANDCLIM,dischma,RCP85,70,abal,historic,high_future,alpha,0.8978399783315276
LANDCLIM,dischma,RCP85,70,abal,historic,high_future,beta,0.9147994041170098
LANDCLIM,dischma,RCP85,70,abal,no,high_future,alpha,0.8934263271939328
LANDCLIM,dischma,RCP85,70,abal,no,high_future,beta,0.9218397616468039
LANDCLIM,dischma,RCP85,70,alvi,future,high,alpha,0.19589203683640302
LANDCLIM,dischma,RCP85,70,alvi,future,high,beta,0.3251494582881907
LANDCLIM,dischma,RCP85,70,alvi,future,high_future,alpha,0.16733542795232936
LANDCLIM,dischma,RCP85,70,alvi,future,high_future,beta,0.2317153846153846
LANDCLIM,dischma,RCP85,70,alvi,future,low,alpha,3.119968851570964
LANDCLIM,dischma,RCP85,70,alvi,future,low,beta,3.221811375947995
LANDCLIM,dischma,RCP85,70,alvi,historic,high,alpha,0.19849501625135427
LANDCLIM,dischma,RCP85,70,alvi,historic,high,beta,0.31623396533044423
LANDCLIM,dischma,RCP85,70,alvi,historic,high_future,alpha,0.1664397616468039
LANDCLIM,dischma,RCP85,70,alvi,historic,high_future,beta,0.23292286023835318
LANDCLIM,dischma,RCP85,70,alvi,historic,low,alpha,3.1183251354279524
LANDCLIM,dischma,RCP85,70,alvi,historic,low,beta,3.2243789815817987
LANDCLIM,dischma,RCP85,70,alvi,no,high,alpha,0.20626565547128928
LANDCLIM,dischma,RCP85,70,alvi,no,high,beta,0.301534127843987
LANDCLIM,dischma,RCP85,70,alvi,no,high_future,alpha,0.15775146262188516
LANDCLIM,dischma,RCP85,70,alvi,no,high_future,beta,0.2791083423618635
LANDCLIM,dischma,RCP85,70,alvi,no,low,alpha,3.0943165763813654
LANDCLIM,dischma,RCP85,70,alvi,no,low,beta,3.23136511375948
LANDCLIM,dischma,RCP85,70,bepe,future,high,alpha,20.992282719393284
LANDCLIM,dischma,RCP85,70,bepe,future,high,beta,28.772659100758396
LANDCLIM,dischma,RCP85,70,bepe,future,high_future,alpha,20.78699301191766
LANDCLIM,dischma,RCP85,70,bepe,future,high_future,beta,28.554200108342364
LANDCLIM,dischma,RCP85,70,bepe,historic,high,alpha,21.08553087757313
LANDCLIM,dischma,RCP85,70,bepe,historic,high,beta,28.986883586132176
LANDCLIM,dischma,RCP85,70,bepe,historic,high_future,alpha,20.749000162513543
LANDCLIM,dischma,RCP85,70,bepe,historic,high_future,beta,29.032381581798486
LANDCLIM,dischma,RCP85,70,bepe,no,high,alpha,21.308856338028168
LANDCLIM,dischma,RCP85,70,bepe,no,high,beta,28.749610509209102
LANDCLIM,dischma,RCP85,70,bepe,no,high_future,alpha,21.032223726977247
LANDCLIM,dischma,RCP85,70,bepe,no,high_future,beta,28.750302491874322
LANDCLIM,dischma,RCP85,70,cabe,future,high_future,alpha,2.5769635969664137
LANDCLIM,dischma,RCP85,70,cabe,future,high_future,beta,1.266588190682557
LANDCLIM,dischma,RCP85,70,cabe,historic,high_future,alpha,2.5395140303358614
LANDCLIM,dischma,RCP85,70,cabe,historic,high_future,beta,1.2984404658721562
LANDCLIM,dischma,RCP85,70,cabe,no,high_future,alpha,2.424192632719393
LANDCLIM,dischma,RCP85,70,cabe,no,high_future,beta,1.227834994582882
LANDCLIM,dischma,RCP85,70,fasy,future,high_future,alpha,1.1169490790899241
LANDCLIM,dischma,RCP85,70,fasy,future,high_future,beta,1.379114951245937
LANDCLIM,dischma,RCP85,70,fasy,historic,high_future,alpha,1.1165035211267607
LANDCLIM,dischma,RCP85,70,fasy,historic,high_future,beta,1.3941252437703142
LANDCLIM,dischma,RCP85,70,fasy,no,high_future,alpha,1.111000758396533
LANDCLIM,dischma,RCP85,70,fasy,no,high_future,beta,1.4038450704225351
LANDCLIM,dischma,RCP85,70,lade,future,high,alpha,62.03261717226435
LANDCLIM,dischma,RCP85,70,lade,future,high,beta,53.50744344528711
LANDCLIM,dischma,RCP85,70,lade,future,high_future,alpha,61.532822426868904
LANDCLIM,dischma,RCP85,70,lade,future,high_future,beta,52.663730715059586
LANDCLIM,dischma,RCP85,70,lade,future,low,alpha,37.85386939328278
LANDCLIM,dischma,RCP85,70,lade,future,low,beta,43.594211863488624
LANDCLIM,dischma,RCP85,70,lade,historic,high,alpha,62.705421289274106
LANDCLIM,dischma,RCP85,70,lade,historic,high,beta,54.118872047670635
LANDCLIM,dischma,RCP85,70,lade,historic,high_future,alpha,62.417197562296856
LANDCLIM,dischma,RCP85,70,lade,historic,high_future,beta,53.622920693391116
LANDCLIM,dischma,RCP85,70,lade,historic,low,alpha,37.98018521126761
LANDCLIM,dischma,RCP85,70,lade,historic,low,beta,44.11417432286024
LANDCLIM,dischma,RCP85,70,lade,no,high,alpha,64.13882806067171
LANDCLIM,dischma,RCP85,70,lade,no,high,beta,54.75143293607801
LANDCLIM,dischma,RCP85,70,lade,no,high_future,alpha,63.677923293607805
LANDCLIM,dischma,RCP85,70,lade,no,high_future,beta,54.327622318526544
LANDCLIM,dischma,RCP85,70,lade,no,low,alpha,38.15250433369447
LANDCLIM,dischma,RCP85,70,lade,no,low,beta,44.11718537378115
LANDCLIM,dischma,RCP85,70,piab,future,high,alpha,14.602606121343445
LANDCLIM,dischma,RCP85,70,piab,future,high,beta,9.981280498374865
LANDCLIM,dischma,RCP85,70,piab,future,high_future,alpha,14.201411646803901
LANDCLIM,dischma,RCP85,70,piab,future,high_future,beta,9.739873401950163
LANDCLIM,dischma,RCP85,70,piab,future,low,alpha,27.809693499458287
LANDCLIM,dischma,RCP85,70,piab,future,low,beta,28.536392361863488
LANDCLIM,dischma,RCP85,70,piab,future,no,prod,45.493389490790896
LANDCLIM,dischma,RCP85,70,piab,historic,high,alpha,15.037563271939328
LANDCLIM,dischma,RCP85,70,piab,historic,high,beta,10.381027843986999
LANDCLIM,dischma,RCP85,70,piab,historic,high_future,alpha,14.732653791982667
LANDCLIM,dischma,RCP85,70,piab,historic,high_future,beta,10.10800005417118
LANDCLIM,dischma,RCP85,70,piab,historic,low,alpha,28.674247778981584
LANDCLIM,dischma,RCP85,70,piab,historic,low,beta,29.533833423618635
LANDCLIM,dischma,RCP85,70,piab,historic,no,prod,46.350628060671724
LANDCLIM,dischma,RCP85,70,piab,no,high,alpha,15.844996099674974
LANDCLIM,dischma,RCP85,70,piab,no,high,beta,10.495812351029253
LANDCLIM,dischma,RCP85,70,piab,no,high_future,alpha,15.62041906825569
LANDCLIM,dischma,RCP85,70,piab,no,high_future,beta,10.485984723726977
LANDCLIM,dischma,RCP85,70,piab,no,low,alpha,29.814093174431203
LANDCLIM,dischma,RCP85,70,piab,no,low,beta,30.776863596966415
LANDCLIM,dischma,RCP85,70,piab,no,no,prod,47.791687107258944
LANDCLIM,dischma,RCP85,70,pice,future,high,alpha,4.590817280606718
LANDCLIM,dischma,RCP85,70,pice,future,high,beta,4.075578114842903
LANDCLIM,dischma,RCP85,70,pice,future,high_future,alpha,4.113501841820152
LANDCLIM,dischma,RCP85,70,pice,future,high_future,beta,3.4913632719393277
LANDCLIM,dischma,RCP85,70,pice,future,low,alpha,2.3460384615384617
LANDCLIM,dischma,RCP85,70,pice,future,low,beta,1.9016995666305527
LANDCLIM,dischma,RCP85,70,pice,historic,high,alpha,4.593372101841821
LANDCLIM,dischma,RCP85,70,pice,historic,high,beta,4.127824052004334
LANDCLIM,dischma,RCP85,70,pice,historic,high_future,alpha,4.123805092091008
LANDCLIM,dischma,RCP85,70,pice,historic,high_future,beta,3.5481399241603464
LANDCLIM,dischma,RCP85,70,pice,historic,low,alpha,2.344623997833153
LANDCLIM,dischma,RCP85,70,pice,historic,low,beta,1.916877031419285
LANDCLIM,dischma,RCP85,70,pice,no,high,alpha,4.590679956663055
LANDCLIM,dischma,RCP85,70,pice,no,high,beta,4.186157421451788
LANDCLIM,dischma,RCP85,70,pice,no,high_future,alpha,4.144167930660888
LANDCLIM,dischma,RCP85,70,pice,no,high_future,beta,3.571315817984832
LANDCLIM,dischma,RCP85,70,pice,no,low,alpha,2.352382015167931
LANDCLIM,dischma,RCP85,70,pice,no,low,beta,1.856112567713976
LANDCLIM,dischma,RCP85,70,pisy,future,high_future,alpha,0.28470763813651134
LANDCLIM,dischma,RCP85,70,pisy,future,high_future,beta,0.4887288732394366
LANDCLIM,dischma,RCP85,70,pisy,historic,high_future,alpha,0.2623996208017335
LANDCLIM,dischma,RCP85,70,pisy,historic,high_future,beta,0.49935390032502713
LANDCLIM,dischma,RCP85,70,pisy,no,high_future,alpha,0.26519209100758395
LANDCLIM,dischma,RCP85,70,pisy,no,high_future,beta,0.4578338028169014
LANDCLIM,dischma,RCP85,70,potr,future,high,alpha,20.929059642470207
LANDCLIM,dischma,RCP85,70,potr,future,high,beta,26.392475785482123
LANDCLIM,dischma,RCP85,70,potr,future,high_future,alpha,20.346102762730226
LANDCLIM,dischma,RCP85,70,potr,future,high_future,beta,26.36218997833153
LANDCLIM,dischma,RCP85,70,potr,historic,high,alpha,20.745045882990247
LANDCLIM,dischma,RCP85,70,potr,historic,high,beta,26.2981397616468
LANDCLIM,dischma,RCP85,70,potr,historic,high_future,alpha,20.318501516793063
LANDCLIM,dischma,RCP85,70,potr,historic,high_future,beta,25.987255687974
LANDCLIM,dischma,RCP85,70,potr,no,high,alpha,20.44498894907909
LANDCLIM,dischma,RCP85,70,potr,no,high,beta,26.861387648970748
LANDCLIM,dischma,RCP85,70,potr,no,high_future,alpha,20.082463488624054
LANDCLIM,dischma,RCP85,70,potr,no,high_future,beta,26.19808418201517
LANDCLIM,dischma,RCP85,70,qupe,future,high_future,alpha,0.16442968580715062
LANDCLIM,dischma,RCP85,70,qupe,future,high_future,beta,0.5172104550379198
LANDCLIM,dischma,RCP85,70,qupe,historic,high_future,alpha,0.1653083965330444
LANDCLIM,dischma,RCP85,70,qupe,historic,high_future,beta,0.522518255687974
LANDCLIM,dischma,RCP85,70,qupe,no,high_future,alpha,0.15207042253521127
LANDCLIM,dischma,RCP85,70,qupe,no,high_future,beta,0.5287201516793066
LANDCLIM,dischma,RCP85,80,abal,future,high_future,alpha,1.15402849404117
LANDCLIM,dischma,RCP85,80,abal,future,high_future,beta,1.1876287648970747
LANDCLIM,dischma,RCP85,80,abal,historic,high_future,alpha,1.1481202058504878
LANDCLIM,dischma,RCP85,80,abal,historic,high_future,beta,1.1703885157096425
LANDCLIM,dischma,RCP85,80,abal,no,high_future,alpha,1.1462334777898158
LANDCLIM,dischma,RCP85,80,abal,no,high_future,beta,1.1747709642470208
LANDCLIM,dischma,RCP85,80,alvi,future,high,alpha,0.19932540628385698
LANDCLIM,dischma,RCP85,80,alvi,future,high,beta,0.35686679306608887
LANDCLIM,dischma,RCP85,80,alvi,future,high_future,alpha,0.15665866738894907
LANDCLIM,dischma,RCP85,80,alvi,future,high_future,beta,0.19062329360780064
LANDCLIM,dischma,RCP85,80,alvi,future,low,alpha,3.344879956663055
LANDCLIM,dischma,RCP85,80,alvi,future,low,beta,3.615195449620802
LANDCLIM,dischma,RCP85,80,alvi,historic,high,alpha,0.20161863488624052
LANDCLIM,dischma,RCP85,80,alvi,historic,high,beta,0.35328125677139766
LANDCLIM,dischma,RCP85,80,alvi,historic,high_future,alpha,0.15297383531960998
LANDCLIM,dischma,RCP85,80,alvi,historic,high_future,beta,0.19885947995666306
LANDCLIM,dischma,RCP85,80,alvi,historic,low,alpha,3.338661321776815
LANDCLIM,dischma,RCP85,80,alvi,historic,low,beta,3.5914104008667387
LANDCLIM,dischma,RCP85,80,alvi,no,high,alpha,0.19894593716143014
LANDCLIM,dischma,RCP85,80,alvi,no,high,beta,0.32738494041170096
LANDCLIM,dischma,RCP85,80,alvi,no,high_future,alpha,0.14447963163596966
LANDCLIM,dischma,RCP85,80,alvi,no,high_future,beta,0.2357661971830986
LANDCLIM,dischma,RCP85,80,alvi,no,low,alpha,3.315876273022752
LANDCLIM,dischma,RCP85,80,alvi,no,low,beta,3.5552469122426866
LANDCLIM,dischma,RCP85,80,bepe,future,high,alpha,24.623885915492956
LANDCLIM,dischma,RCP85,80,bepe,future,high,beta,32.25396034669556
LANDCLIM,dischma,RCP85,80,bepe,future,high_future,alpha,24.264422806067174
LANDCLIM,dischma,RCP85,80,bepe,future,high_future,beta,32.036940520043345
LANDCLIM,dischma,RCP85,80,bepe,historic,high,alpha,24.87061858071506
LANDCLIM,dischma,RCP85,80,bepe,historic,high,beta,32.64752172264355
LANDCLIM,dischma,RCP85,80,bepe,historic,high_future,alpha,24.225499837486456
LANDCLIM,dischma,RCP85,80,bepe,historic,high_future,beta,32.60420698808234
LANDCLIM,dischma,RCP85,80,bepe,no,high,alpha,25.030359588299024
LANDCLIM,dischma,RCP85,80,bepe,no,high,beta,32.2588210184182
LANDCLIM,dischma,RCP85,80,bepe,no,high_future,alpha,24.481662513542794
LANDCLIM,dischma,RCP85,80,bepe,no,high_future,beta,31.974335211267604
LANDCLIM,dischma,RCP85,80,cabe,future,high_future,alpha,4.9089564463705315
LANDCLIM,dischma,RCP85,80,cabe,future,high_future,beta,1.8531062296858072
LANDCLIM,dischma,RCP85,80,cabe,historic,high_future,alpha,4.842474756229685
LANDCLIM,dischma,RCP85,80,cabe,historic,high_future,beta,1.8847563380281689
LANDCLIM,dischma,RCP85,80,cabe,no,high_future,alpha,4.679508667388949
LANDCLIM,dischma,RCP85,80,cabe,no,high_future,beta,1.8295368364030336
LANDCLIM,dischma,RCP85,80,fasy,future,high_future,alpha,1.5746835319609969
LANDCLIM,dischma,RCP85,80,fasy,future,high_future,beta,1.8432353737811484
LANDCLIM,dischma,RCP85,80,fasy,historic,high_future,alpha,1.5707571505958828
LANDCLIM,dischma,RCP85,80,fasy,historic,high_future,beta,1.8778398699891659
LANDCLIM,dischma,RCP85,80,fasy,no,high_future,alpha,1.5508735644637053
LANDCLIM,dischma,RCP85,80,fasy,no,high_future,beta,1.9087481040086673
LANDCLIM,dischma,RCP85,80,lade,future,high,alpha,64.80202952329361
LANDCLIM,dischma,RCP85,80,lade,future,high,beta,56.83870119176598
LANDCLIM,dischma,RCP85,80,lade,future,high_future,alpha,63.96623927410617
LANDCLIM,dischma,RCP85,80,lade,future,high_future,beta,55.74985872156013
LANDCLIM,dischma,RCP85,80,lade,future,low,alpha,45.121985861321775
LANDCLIM,dischma,RCP85,80,lade,future,low,beta,49.82329620801733
LANDCLIM,dischma,RCP85,80,lade,historic,high,alpha,65.88155525460455
LANDCLIM,dischma,RCP85,80,lade,historic,high,beta,57.42722692307693
LANDCLIM,dischma,RCP85,80,lade,historic,high_future,alpha,65.11650265438786
LANDCLIM,dischma,RCP85,80,lade,historic,high_future,beta,56.776862080173345
LANDCLIM,dischma,RCP85,80,lade,historic,low,alpha,45.3325744312026
LANDCLIM,dischma,RCP85,80,lade,historic,low,beta,50.50959978331528
LANDCLIM,dischma,RCP85,80,lade,no,high,alpha,67.44175157096426
LANDCLIM,dischma,RCP85,80,lade,no,high,beta,58.2745639219935
LANDCLIM,dischma,RCP85,80,lade,no,high_future,alpha,66.52879729144095
LANDCLIM,dischma,RCP85,80,lade,no,high_future,beta,57.529742470205846
LANDCLIM,dischma,RCP85,80,lade,no,low,alpha,45.656433694474536
LANDCLIM,dischma,RCP85,80,lade,no,low,beta,50.582947453954496
LANDCLIM,dischma,RCP85,80,piab,future,high,alpha,11.934190032502709
LANDCLIM,dischma,RCP85,80,piab,future,high,beta,8.22347269772481
LANDCLIM,dischma,RCP85,80,piab,future,high_future,alpha,11.42147156013001
LANDCLIM,dischma,RCP85,80,piab,future,high_future,beta,7.981158775731311
LANDCLIM,dischma,RCP85,80,piab,future,low,alpha,24.075871180931742
LANDCLIM,dischma,RCP85,80,piab,future,low,beta,24.875302871072588
LANDCLIM,dischma,RCP85,80,piab,future,no,prod,42.4476116468039
LANDCLIM,dischma,RCP85,80,piab,historic,high,alpha,12.264427518959913
LANDCLIM,dischma,RCP85,80,piab,historic,high,beta,8.535723781148429
LANDCLIM,dischma,RCP85,80,piab,historic,high_future,alpha,11.861357150595884
LANDCLIM,dischma,RCP85,80,piab,historic,high_future,beta,8.181226489707477
LANDCLIM,dischma,RCP85,80,piab,historic,low,alpha,25.154540682556878
LANDCLIM,dischma,RCP85,80,piab,historic,low,beta,25.533256717226436
LANDCLIM,dischma,RCP85,80,piab,historic,no,prod,43.19348369447454
LANDCLIM,dischma,RCP85,80,piab,no,high,alpha,12.960542036836404
LANDCLIM,dischma,RCP85,80,piab,no,high,beta,8.589433369447454
LANDCLIM,dischma,RCP85,80,piab,no,high_future,alpha,12.677637486457206
LANDCLIM,dischma,RCP85,80,piab,no,high_future,beta,8.445833694474539
LANDCLIM,dischma,RCP85,80,piab,no,low,alpha,26.062744312026002
LANDCLIM,dischma,RCP85,80,piab,no,low,beta,26.637145612134344
LANDCLIM,dischma,RCP85,80,piab,no,no,prod,44.58882426868905
LANDCLIM,dischma,RCP85,80,pice,future,high,alpha,3.535257908992416
LANDCLIM,dischma,RCP85,80,pice,future,high,beta,3.6673591007583966
LANDCLIM,dischma,RCP85,80,pice,future,high_future,alpha,2.8937401950162513
LANDCLIM,dischma,RCP85,80,pice,future,high_future,beta,3.09310232936078
LANDCLIM,dischma,RCP85,80,pice,future,low,alpha,2.7616122426868905
LANDCLIM,dischma,RCP85,80,pice,future,low,beta,2.224621180931744
LANDCLIM,dischma,RCP85,80,pice,historic,high,alpha,3.5172828277356443
LANDCLIM,dischma,RCP85,80,pice,historic,high,beta,3.6958455037919826
LANDCLIM,dischma,RCP85,80,pice,historic,high_future,alpha,2.8838807692307693
LANDCLIM,dischma,RCP85,80,pice,historic,high_future,beta,3.157635211267606
LANDCLIM,dischma,RCP85,80,pice,historic,low,alpha,2.774321776814735
LANDCLIM,dischma,RCP85,80,pice,historic,low,beta,2.264440249187432
LANDCLIM,dischma,RCP85,80,pice,no,high,alpha,3.531696099674973
LANDCLIM,dischma,RCP85,80,pice,no,high,beta,3.786903900325027
LANDCLIM,dischma,RCP85,80,pice,no,high_future,alpha,2.8841800650054172
LANDCLIM,dischma,RCP85,80,pice,no,high_future,beta,3.1830569880823405
LANDCLIM,dischma,RCP85,80,pice,no,low,alpha,2.7859069339111593
LANDCLIM,dischma,RCP85,80,pice,no,low,beta,2.1779962080173347
LANDCLIM,dischma,RCP85,80,pisy,future,high_future,alpha,0.5817179848320694
LANDCLIM,dischma,RCP85,80,pisy,future,high_future,beta,0.754172264355363
LANDCLIM,dischma,RCP85,80,pisy,historic,high_future,alpha,0.5422710184182016
LANDCLIM,dischma,RCP85,80,pisy,historic,high_future,beta,0.7776581798483206
LANDCLIM,dischma,RCP85,80,pisy,no,high_future,alpha,0.5772354279523294
LANDCLIM,dischma,RCP85,80,pisy,no,high_future,beta,0.7550133261105093
LANDCLIM,dischma,RCP85,80,potr,future,high,alpha,23.522713217768146
LANDCLIM,dischma,RCP85,80,potr,future,high,beta,29.536956067172266
LANDCLIM,dischma,RCP85,80,potr,future,high_future,alpha,22.464943391115927
LANDCLIM,dischma,RCP85,80,potr,future,high_future,beta,29.343676327193933
LANDCLIM,dischma,RCP85,80,potr,historic,high,alpha,23.28970991332611
LANDCLIM,dischma,RCP85,80,potr,historic,high,beta,29.442129414951246
LANDCLIM,dischma,RCP85,80,potr,historic,high_future,alpha,22.443844962080174
LANDCLIM,dischma,RCP85,80,potr,historic,high_future,beta,28.885781960996752
LANDCLIM,dischma,RCP85,80,potr,no,high,alpha,23.01135622968581
LANDCLIM,dischma,RCP85,80,potr,no,high,beta,30.135000108342364
LANDCLIM,dischma,RCP85,80,potr,no,high_future,alpha,22.32141115926327
LANDCLIM,dischma,RCP85,80,potr,no,high_future,beta,29.27709869989166
LANDCLIM,dischma,RCP85,80,qupe,future,high_future,alpha,0.2224208559046587
LANDCLIM,dischma,RCP85,80,qupe,future,high_future,beta,0.6868219934994583
LANDCLIM,dischma,RCP85,80,qupe,historic,high_future,alpha,0.22474479956663057
LANDCLIM,dischma,RCP85,80,qupe,historic,high_future,beta,0.6874226977248103
LANDCLIM,dischma,RCP85,80,qupe,no,high_future,alpha,0.20651798483206935
LANDCLIM,dischma,RCP85,80,qupe,no,high_future,beta,0.6876588299024918
LANDCLIM,dischma,RCP85,90,abal,future,high_future,alpha,1.5756207475622968
LANDCLIM,dischma,RCP85,90,abal,future,high_future,beta,1.4790067172264356
LANDCLIM,dischma,RCP85,90,abal,historic,high_future,alpha,1.5685384073672806
LANDCLIM,dischma,RCP85,90,abal,historic,high_future,beta,1.4592128927410617
LANDCLIM,dischma,RCP85,90,abal,no,high_future,alpha,1.5539339111592634
LANDCLIM,dischma,RCP85,90,abal,no,high_future,beta,1.4531104008667388
LANDCLIM,dischma,RCP85,90,alvi,future,high,alpha,0.20695471289274106
LANDCLIM,dischma,RCP85,90,alvi,future,high,beta,0.3986112676056338
LANDCLIM,dischma,RCP85,90,alvi,future,high_future,alpha,0.14620980498374866
LANDCLIM,dischma,RCP85,90,alvi,future,high_future,beta,0.2085323943661972
LANDCLIM,dischma,RCP85,90,alvi,future,low,alpha,3.5219938786565548
LANDCLIM,dischma,RCP85,90,alvi,future,low,beta,3.985398483206934
LANDCLIM,dischma,RCP85,90,alvi,historic,high,alpha,0.20859496208017334
LANDCLIM,dischma,RCP85,90,alvi,historic,high,beta,0.39373710725893823
LANDCLIM,dischma,RCP85,90,alvi,historic,high_future,alpha,0.14333997833152762
LANDCLIM,dischma,RCP85,90,alvi,historic,high_future,beta,0.21233943661971832
LANDCLIM,dischma,RCP85,90,alvi,historic,low,alpha,3.5114622968580718
LANDCLIM,dischma,RCP85,90,alvi,historic,low,beta,3.9958022751895994
LANDCLIM,dischma,RCP85,90,alvi,no,high,alpha,0.20398559046587217
LANDCLIM,dischma,RCP85,90,alvi,no,high,beta,0.35715991332611047
LANDCLIM,dischma,RCP85,90,alvi,no,high_future,alpha,0.1257769230769231
LANDCLIM,dischma,RCP85,90,alvi,no,high_future,beta,0.22658255687974
LANDCLIM,dischma,RCP85,90,alvi,no,low,alpha,3.3797759479956664
LANDCLIM,dischma,RCP85,90,alvi,no,low,beta,3.9038367280606714
LANDCLIM,dischma,RCP85,90,bepe,future,high,alpha,30.425176381365112
LANDCLIM,dischma,RCP85,90,bepe,future,high,beta,38.253457854821235
LANDCLIM,dischma,RCP85,90,bepe,future,high_future,alpha,29.708329360780066
LANDCLIM,dischma,RCP85,90,bepe,future,high_future,beta,37.90649111592632
LANDCLIM,dischma,RCP85,90,bepe,historic,high,alpha,30.66003618634886
LANDCLIM,dischma,RCP85,90,bepe,historic,high,beta,38.74062654387865
LANDCLIM,dischma,RCP85,90,bepe,historic,high_future,alpha,29.642207854821237
LANDCLIM,dischma,RCP85,90,bepe,historic,high_future,beta,38.581802979414945
LANDCLIM,dischma,RCP85,90,bepe,no,high,alpha,30.895661755146264
LANDCLIM,dischma,RCP85,90,bepe,no,high,beta,38.47658905742146
LANDCLIM,dischma,RCP85,90,bepe,no,high_future,alpha,30.000171397616466
LANDCLIM,dischma,RCP85,90,bepe,no,high_future,beta,38.116165763813655
LANDCLIM,dischma,RCP85,90,cabe,future,high_future,alpha,7.6137756771397616
LANDCLIM,dischma,RCP85,90,cabe,future,high_future,beta,2.8544410617551463
LANDCLIM,dischma,RCP85,90,cabe,historic,high_future,alpha,7.511822481040086
LANDCLIM,dischma,RCP85,90,cabe,historic,high_future,beta,2.9553194474539546
LANDCLIM,dischma,RCP85,90,cabe,no,high_future,alpha,7.279307800650054
LANDCLIM,dischma,RCP85,90,cabe,no,high_future,beta,2.7894971830985913
LANDCLIM,dischma,RCP85,90,fasy,future,high_future,alpha,2.3940317443120263
LANDCLIM,dischma,RCP85,90,fasy,future,high_future,beta,2.563273726977248
LANDCLIM,dischma,RCP85,90,fasy,historic,high_future,alpha,2.374875406283857
LANDCLIM,dischma,RCP85,90,fasy,historic,high_future,beta,2.5792168472372694
LANDCLIM,dischma,RCP85,90,fasy,no,high_future,alpha,2.3450517876489707
LANDCLIM,dischma,RCP85,90,fasy,no,high_future,beta,2.5857079089924158
LANDCLIM,dischma,RCP85,90,lade,future,high,alpha,66.84836560130012
LANDCLIM,dischma,RCP85,90,lade,future,high,beta,56.66745687973998
LANDCLIM,dischma,RCP85,90,lade,future,high_future,alpha,65.06078710725893
LANDCLIM,dischma,RCP85,90,lade,future,high_future,beta,54.92888066088841
LANDCLIM,dischma,RCP85,90,lade,future,low,alpha,55.204851245937164
LANDCLIM,dischma,RCP85,90,lade,future,low,beta,54.97614452871072
LANDCLIM,dischma,RCP85,90,lade,historic,high,alpha,67.87514902491874
LANDCLIM,dischma,RCP85,90,lade,historic,high,beta,57.25672188515709
LANDCLIM,dischma,RCP85,90,lade,historic,high_future,alpha,66.09267291440953
LANDCLIM,dischma,RCP85,90,lade,historic,high_future,beta,55.89044149512459
LANDCLIM,dischma,RCP85,90,lade,historic,low,alpha,55.36926679306609
LANDCLIM,dischma,RCP85,90,lade,historic,low,beta,55.57353488624052
LANDCLIM,dischma,RCP85,90,lade,no,high,alpha,69.5325849404117
LANDCLIM,dischma,RCP85,90,lade,no,high,beta,58.10038884073673
LANDCLIM,dischma,RCP85,90,lade,no,high_future,alpha,67.7635261105092
LANDCLIM,dischma,RCP85,90,lade,no,high_future,beta,56.51704972914409
LANDCLIM,dischma,RCP85,90,lade,no,low,alpha,56.09941300108343
LANDCLIM,dischma,RCP85,90,lade,no,low,beta,55.51325807150596
LANDCLIM,dischma,RCP85,90,piab,future,high,alpha,11.646148537378114
LANDCLIM,dischma,RCP85,90,piab,future,high,beta,10.002260184182017
LANDCLIM,dischma,RCP85,90,piab,future,high_future,alpha,10.58708022751896
LANDCLIM,dischma,RCP85,90,piab,future,high_future,beta,9.337550270855903
LANDCLIM,dischma,RCP85,90,piab,future,low,alpha,26.999796208017333
LANDCLIM,dischma,RCP85,90,piab,future,low,beta,27.833211375947997
LANDCLIM,dischma,RCP85,90,piab,future,no,prod,49.819653304442035
LANDCLIM,dischma,RCP85,90,piab,historic,high,alpha,12.11199008667389
LANDCLIM,dischma,RCP85,90,piab,historic,high,beta,10.359741549295775
