model,climate,year,species,AGB,AGB_ha,landscape
ILAND,RCP45,1400,alvi,13.293,1.0878068739770867e-5,rosalia
ILAND,RCP45,1400,cabe,2507864.362,2.05226216202946,rosalia
ILAND,RCP45,1400,casa,930.294,7.612880523731587e-4,rosalia
ILAND,RCP45,1400,coav,252.229,2.0640671031096563e-4,rosalia
ILAND,RCP45,1400,fasy,608931370.868,498.3071774697218,rosalia
ILAND,RCP45,1400,frex,92897.664,0.07602100163666121,rosalia
ILAND,RCP45,1400,lade,67.917,5.557855973813421e-5,rosalia
ILAND,RCP45,1400,piab,2584206.937,2.1147356276595746,rosalia
ILAND,RCP45,1400,pisy,427.927,3.501857610474632e-4,rosalia
ILAND,RCP45,1400,poni,3251.246,0.00266059410801964,rosalia
ILAND,RCP45,1400,potr,679.983,5.56450900163666e-4,rosalia
ILAND,RCP45,1400,qupe,1079115.894,0.8830735630114567,rosalia
ILAND,RCP45,1400,qupu,113.394,9.279378068739771e-5,rosalia
ILAND,RCP45,1400,quro,449418.022,0.36777252209492634,rosalia
ILAND,RCP45,1400,saca,4.963,4.061374795417348e-6,rosalia
ILAND,RCP45,1400,soar,22687.7,0.01856603927986907,rosalia
ILAND,RCP45,1400,soau,1717.49,0.0014054746317512276,rosalia
ILAND,RCP45,1400,tico,806147.292,0.6596950016366612,rosalia
ILAND,RCP45,1400,tipl,200229.555,0.16385397299509,rosalia
ILAND,RCP45,1400,ulgl,71255.291,0.058310385433715216,rosalia
ILAND,RCP45,1410,abal,327292886.944,267.83378636988544,rosalia
ILAND,RCP45,1410,acca,15076.497,0.0123375589198036,rosalia
ILAND,RCP45,1410,acpl,90311.257,0.07390446563011456,rosalia
ILAND,RCP45,1410,acps,537648.268,0.4399740327332243,rosalia
ILAND,RCP45,1410,algl,65401.377,0.05351994844517185,rosalia
ILAND,RCP45,1410,alin,23067.416,0.018876772504091654,rosalia
ILAND,RCP45,1410,alvi,13.124,1.0739770867430442e-5,rosalia
ILAND,RCP45,1410,bepe,13.022,1.0656301145662848e-5,rosalia
ILAND,RCP45,1410,cabe,2560581.73,2.0954023977086744,rosalia
ILAND,RCP45,1410,casa,1038.861,8.50131751227496e-4,rosalia
ILAND,RCP45,1410,coav,219.791,1.7986170212765958e-4,rosalia
ILAND,RCP45,1410,fasy,611005602.023,500.004584306874,rosalia
ILAND,RCP45,1410,frex,99743.558,0.0816232062193126,rosalia
ILAND,RCP45,1410,lade,453.931,3.714656301145663e-4,rosalia
ILAND,RCP45,1410,piab,2532231.756,2.072202746317512,rosalia
ILAND,RCP45,1410,pini,9.75,7.978723404255319e-6,rosalia
ILAND,RCP45,1410,pisy,480.269,3.93018821603928e-4,rosalia
ILAND,RCP45,1410,poni,4565.733,0.003736279050736498,rosalia
ILAND,RCP45,1410,potr,1504.005,0.0012307733224222587,rosalia
ILAND,RCP45,1410,qupe,1078327.7010000001,0.8824285605564649,rosalia
ILAND,RCP45,1410,qupu,101.794,8.330114566284779e-5,rosalia
ILAND,RCP45,1410,quro,468273.402,0.3832024566284779,rosalia
ILAND,RCP45,1410,saca,51.620000000000005,4.224222585924714e-5,rosalia
ILAND,RCP45,1410,soar,24391.263,0.019960117021276595,rosalia
ILAND,RCP45,1410,soau,2050.92,0.0016783306055646481,rosalia
ILAND,RCP45,1410,tico,804807.688,0.6585987626841243,rosalia
ILAND,RCP45,1410,tipl,197674.078,0.1617627479541735,rosalia
ILAND,RCP45,1410,ulgl,75168.426,0.06151262356792145,rosalia
ILAND,RCP45,1420,abal,335956463.829,274.92345648854337,rosalia
ILAND,RCP45,1420,acca,16363.808,0.013391004909983633,rosalia
ILAND,RCP45,1420,acpl,91696.888,0.07503836988543372,rosalia
ILAND,RCP45,1420,acps,557994.933,0.45662433142389525,rosalia
ILAND,RCP45,1420,algl,65272.43,0.053414427168576105,rosalia
ILAND,RCP45,1420,alin,21789.095,0.017830683306055646,rosalia
ILAND,RCP45,1420,alvi,9.619,7.87152209492635e-6,rosalia
ILAND,RCP45,1420,cabe,2578738.646,2.110260757774141,rosalia
ILAND,RCP45,1420,casa,847.604,6.936202945990181e-4,rosalia
ILAND,RCP45,1420,coav,235.521,1.9273404255319148e-4,rosalia
ILAND,RCP45,1420,fasy,617835650.489,505.59382200409163,rosalia
ILAND,RCP45,1420,frex,106437.913,0.08710140180032733,rosalia
ILAND,RCP45,1420,lade,891.688,7.2969558101473e-4,rosalia
ILAND,RCP45,1420,piab,2656116.731,2.1735816129296235,rosalia
ILAND,RCP45,1420,pini,14.841,1.2144844517184943e-5,rosalia
ILAND,RCP45,1420,pisy,509.634,4.1704909983633387e-4,rosalia
ILAND,RCP45,1420,poni,4357.677,0.003566020458265139,rosalia
ILAND,RCP45,1420,potr,1140.706,9.334746317512274e-4,rosalia
ILAND,RCP45,1420,qupe,1089758.3,0.8917825695581015,rosalia
ILAND,RCP45,1420,qupu,38.881,3.181751227495908e-5,rosalia
ILAND,RCP45,1420,quro,476528.08,0.3899575122749591,rosalia
ILAND,RCP45,1420,saca,23.438,1.9180032733224222e-5,rosalia
ILAND,RCP45,1420,soar,27513.928,0.022515489361702126,rosalia
ILAND,RCP45,1420,soau,2500.339,0.0020461039279869066,rosalia
ILAND,RCP45,1420,tico,817445.874,0.668940977086743,rosalia
ILAND,RCP45,1420,tipl,204190.085,0.16709499590834698,rosalia
ILAND,RCP45,1420,ulgl,77943.11,0.06378323240589198,rosalia
ILAND,RCP45,1430,abal,344259586.359,281.7181557765958,rosalia
ILAND,RCP45,1430,acca,16375.995,0.013400977905073651,rosalia
ILAND,RCP45,1430,acpl,94010.341,0.07693153927986907,rosalia
ILAND,RCP45,1430,acps,570005.808,0.4664531980360065,rosalia
ILAND,RCP45,1430,algl,60684.158,0.04965970376432079,rosalia
ILAND,RCP45,1430,alin,18595.206,0.015217026186579377,rosalia
ILAND,RCP45,1430,alvi,12.629999999999999,1.0335515548281505e-5,rosalia
ILAND,RCP45,1430,cabe,2526448.819,2.0674703919803603,rosalia
ILAND,RCP45,1430,casa,814.271,6.663428805237315e-4,rosalia
ILAND,RCP45,1430,coav,272.339,2.228633387888707e-4,rosalia
ILAND,RCP45,1430,fasy,625391310.375,511.77684973404257,rosalia
ILAND,RCP45,1430,frex,104001.03600000001,0.08510723076923077,rosalia
ILAND,RCP45,1430,lade,1342.41,0.0010985351882160394,rosalia
ILAND,RCP45,1430,piab,2735840.694,2.2388221718494274,rosalia
ILAND,RCP45,1430,pisy,557.22,4.5599018003273327e-4,rosalia
ILAND,RCP45,1430,poni,3585.938,0.0029344828150572834,rosalia
ILAND,RCP45,1430,potr,959.175,7.849222585924713e-4,rosalia
ILAND,RCP45,1430,qupe,1073659.195,0.8786081792144027,rosalia
ILAND,RCP45,1430,qupu,32.313,2.6442716857610475e-5,rosalia
ILAND,RCP45,1430,quro,468728.74,0.3835750736497545,rosalia
ILAND,RCP45,1430,saca,18.124,1.4831423895253682e-5,rosalia
ILAND,RCP45,1430,soar,25210.909,0.020630858428805236,rosalia
ILAND,RCP45,1430,soau,2568.63,0.002101988543371522,rosalia
ILAND,RCP45,1430,tico,794561.753,0.6502142004909984,rosalia
ILAND,RCP45,1430,tipl,201660.822,0.1650252225859247,rosalia
ILAND,RCP45,1430,ulgl,81415.265,0.0666246031096563,rosalia
ILAND,RCP45,1440,abal,353342584.277,289.1510509631751,rosalia
ILAND,RCP45,1440,acca,15160.694,0.012406459901800327,rosalia
ILAND,RCP45,1440,acpl,99313.096,0.08127094599018003,rosalia
ILAND,RCP45,1440,acps,592889.078,0.48517927823240586,rosalia
ILAND,RCP45,1440,algl,50308.982,0.04116937970540099,rosalia
ILAND,RCP45,1440,alin,15525.681,0.012705139934533552,rosalia
ILAND,RCP45,1440,alvi,5.497999999999999,4.499181669394435e-6,rosalia
ILAND,RCP45,1440,cabe,2606819.3479999998,2.133240055646481,rosalia
ILAND,RCP45,1440,casa,740.11,6.056546644844517e-4,rosalia
ILAND,RCP45,1440,coav,189.001,1.5466530278232407e-4,rosalia
ILAND,RCP45,1440,fasy,634655198.226,519.3577726890343,rosalia
ILAND,RCP45,1440,frex,94942.13,0.07769405073649754,rosalia
ILAND,RCP45,1440,lade,1196.561,9.791824877250408e-4,rosalia
ILAND,RCP45,1440,piab,2804311.635,2.2948540384615383,rosalia
ILAND,RCP45,1440,pisy,642.59,5.258510638297873e-4,rosalia
ILAND,RCP45,1440,poni,2798.468,0.0022900720130932897,rosalia
ILAND,RCP45,1440,potr,628.097,5.139909983633388e-4,rosalia
ILAND,RCP45,1440,qupe,1087558.289,0.8899822332242227,rosalia
ILAND,RCP45,1440,qupu,73.845,6.042962356792144e-5,rosalia
ILAND,RCP45,1440,quro,470177.475,0.3847606178396072,rosalia
ILAND,RCP45,1440,saca,4.715,3.858428805237316e-6,rosalia
ILAND,RCP45,1440,soar,21709.797,0.01776579132569558,rosalia
ILAND,RCP45,1440,soau,1717.472,0.0014054599018003273,rosalia
ILAND,RCP45,1440,tico,855673.724,0.7002239967266776,rosalia
ILAND,RCP45,1440,tipl,220228.305,0.18021956219312601,rosalia
ILAND,RCP45,1440,ulgl,83928.865,0.0686815589198036,rosalia
ILAND,RCP45,1450,abal,349773793.388,286.2306001538462,rosalia
ILAND,RCP45,1450,acca,12091.558,0.009894891980360067,rosalia
ILAND,RCP45,1450,acpl,88468.546,0.07239651882160393,rosalia
ILAND,RCP45,1450,acps,551407.331,0.45123349509001637,rosalia
ILAND,RCP45,1450,algl,39214.875,0.032090732405891984,rosalia
ILAND,RCP45,1450,alin,11456.302,0.00937504255319149,rosalia
ILAND,RCP45,1450,alvi,3.978,3.2553191489361704e-6,rosalia
ILAND,RCP45,1450,cabe,2392122.256,1.9575468543371521,rosalia
ILAND,RCP45,1450,casa,765.261,6.262364975450082e-4,rosalia
ILAND,RCP45,1450,coav,165.621,1.355327332242226e-4,rosalia
ILAND,RCP45,1450,fasy,627458109.855,513.4681750040917,rosalia
ILAND,RCP45,1450,frex,80611.136,0.0659665597381342,rosalia
ILAND,RCP45,1450,lade,1125.583,9.210990180032734e-4,rosalia
ILAND,RCP45,1450,piab,2718031.267,2.2242481726677577,rosalia
ILAND,RCP45,1450,pisy,565.641,4.628813420621931e-4,rosalia
ILAND,RCP45,1450,poni,2061.587,0.0016870597381342062,rosalia
ILAND,RCP45,1450,potr,321.804,2.63342062193126e-4,rosalia
ILAND,RCP45,1450,qupe,1020371.654,0.8350013535188215,rosalia
ILAND,RCP45,1450,qupu,81.747,6.689607201309329e-5,rosalia
ILAND,RCP45,1450,quro,435979.803,0.356775616202946,rosalia
ILAND,RCP45,1450,saca,12.776,1.0454991816693944e-5,rosalia
ILAND,RCP45,1450,soar,17662.645,0.014453882978723404,rosalia
ILAND,RCP45,1450,soau,1166.18,9.543207855973813e-4,rosalia
ILAND,RCP45,1450,tico,772370.408,0.6320543436988544,rosalia
ILAND,RCP45,1450,tipl,200279.661,0.16389497626841243,rosalia
ILAND,RCP45,1450,ulgl,73019.577,0.05975415466448446,rosalia
ILAND,RCP45,1460,abal,348552038.469,285.2308007111293,rosalia
ILAND,RCP45,1460,acca,11070.511,0.009059337970540099,rosalia
ILAND,RCP45,1460,acpl,84968.004,0.06953191816693945,rosalia
ILAND,RCP45,1460,acps,541707.68,0.4432959738134207,rosalia
ILAND,RCP45,1460,algl,36111.225,0.029550920621931258,rosalia
ILAND,RCP45,1460,alin,11104.321,0.00908700572831424,rosalia
ILAND,RCP45,1460,alvi,4.239,3.4689034369885435e-6,rosalia
ILAND,RCP45,1460,cabe,2374918.928,1.9434688445171848,rosalia
ILAND,RCP45,1460,casa,762.752,6.241833060556465e-4,rosalia
ILAND,RCP45,1460,coav,173.413,1.4190916530278233e-4,rosalia
ILAND,RCP45,1460,fasy,623800313.76,510.47488851063827,rosalia
ILAND,RCP45,1460,frex,72497.847,0.0593272070376432,rosalia
ILAND,RCP45,1460,lade,1045.066,8.552094926350246e-4,rosalia
ILAND,RCP45,1460,piab,2653081.453,2.1710977520458266,rosalia
ILAND,RCP45,1460,pisy,610.794,4.998314238952537e-4,rosalia
ILAND,RCP45,1460,poni,1991.095,0.001629373977086743,rosalia
ILAND,RCP45,1460,potr,215.652,1.7647463175122748e-4,rosalia
ILAND,RCP45,1460,qupe,1027079.264,0.840490396072013,rosalia
ILAND,RCP45,1460,qupu,72.927,5.96783960720131e-5,rosalia
ILAND,RCP45,1460,quro,437260.375,0.35782354746317513,rosalia
ILAND,RCP45,1460,saca,9.116,7.459901800327332e-6,rosalia
ILAND,RCP45,1460,soar,14276.667,0.011683033551554829,rosalia
ILAND,RCP45,1460,soau,1209.595,9.898486088379705e-4,rosalia
ILAND,RCP45,1460,tico,790617.559,0.6469865458265139,rosalia
ILAND,RCP45,1460,tipl,193603.546,0.1584317070376432,rosalia
ILAND,RCP45,1460,ulgl,63881.474,0.052276165302782326,rosalia
ILAND,RCP45,1470,abal,355107058.443,290.5949741759411,rosalia
ILAND,RCP45,1470,acca,11234.739,0.009193730769230768,rosalia
ILAND,RCP45,1470,acpl,80723.478,0.06605849263502456,rosalia
ILAND,RCP45,1470,acps,534026.694,0.43701038788870705,rosalia
ILAND,RCP45,1470,algl,39534.472,0.03235226841243863,rosalia
ILAND,RCP45,1470,alin,12921.833,0.010574331423895253,rosalia
ILAND,RCP45,1470,alvi,8.304,6.795417348608838e-6,rosalia
ILAND,RCP45,1470,cabe,2328060.408,1.9051230834697217,rosalia
ILAND,RCP45,1470,casa,845.937,6.922561374795418e-4,rosalia
ILAND,RCP45,1470,coav,163.246,1.3358919803600655e-4,rosalia
ILAND,RCP45,1470,fasy,630515957.74,515.9705055155483,rosalia
ILAND,RCP45,1470,frex,69407.596,0.05679836006546645,rosalia
ILAND,RCP45,1470,lade,825.137,6.75234860883797e-4,rosalia
ILAND,RCP45,1470,piab,2736360.986,2.2392479427168577,rosalia
ILAND,RCP45,1470,pisy,589.211,4.821693944353519e-4,rosalia
ILAND,RCP45,1470,poni,2062.409,0.0016877324058919803,rosalia
ILAND,RCP45,1470,potr,125.274,1.0251554828150573e-4,rosalia
ILAND,RCP45,1470,qupe,1034195.829,0.8463140990180033,rosalia
ILAND,RCP45,1470,quro,427685.435,0.34998808101472995,rosalia
ILAND,RCP45,1470,saca,4.201,3.4378068739770866e-6,rosalia
ILAND,RCP45,1470,soar,14272.387,0.011679531096563013,rosalia
ILAND,RCP45,1470,soau,1295.964,0.0010605270049099836,rosalia
ILAND,RCP45,1470,tico,794027.383,0.6497769091653028,rosalia
ILAND,RCP45,1470,tipl,195024.197,0.15959426923076922,rosalia
ILAND,RCP45,1470,ulgl,60650.886,0.04963247626841244,rosalia
ILAND,RCP45,1480,abal,356000285.349,291.3259290908347,rosalia
ILAND,RCP45,1480,acca,10376.882,0.008491720130932896,rosalia
ILAND,RCP45,1480,acpl,73025.096,0.05975867103109657,rosalia
ILAND,RCP45,1480,acps,504751.641,0.4130537160392799,rosalia
ILAND,RCP45,1480,algl,36251.486,0.02966570049099836,rosalia
ILAND,RCP45,1480,alin,12111.387,0.009911118657937807,rosalia
ILAND,RCP45,1480,alvi,5.183,4.241407528641571e-6,rosalia
ILAND,RCP45,1480,cabe,2185317.394,1.7883121063829786,rosalia
ILAND,RCP45,1480,casa,778.9159999999999,6.374108019639934e-4,rosalia
ILAND,RCP45,1480,coav,137.508,1.1252700490998364e-4,rosalia
ILAND,RCP45,1480,fasy,632285865.906,517.4188755368249,rosalia
ILAND,RCP45,1480,frex,63697.211,0.052125377250409166,rosalia
ILAND,RCP45,1480,lade,734.966,6.014451718494272e-4,rosalia
ILAND,RCP45,1480,piab,2721238.766,2.2268729672667757,rosalia
ILAND,RCP45,1480,pisy,623.6179999999999,5.103256955810147e-4,rosalia
ILAND,RCP45,1480,poni,1948.29,0.0015943453355155483,rosalia
ILAND,RCP45,1480,potr,445.792,3.648052373158756e-4,rosalia
ILAND,RCP45,1480,qupe,1028879.838,0.841963860883797,rosalia
ILAND,RCP45,1480,qupu,29.091,2.380605564648118e-5,rosalia
ILAND,RCP45,1480,quro,405289.829,0.3316610711947627,rosalia
ILAND,RCP45,1480,saca,16.996,1.3908346972176759e-5,rosalia
ILAND,RCP45,1480,soar,14569.196,0.011922418985270048,rosalia
ILAND,RCP45,1480,soau,1065.317,8.717815057283142e-4,rosalia
ILAND,RCP45,1480,tico,741816.787,0.6070513805237316,rosalia
ILAND,RCP45,1480,tipl,177898.953,0.14558015793780688,rosalia
ILAND,RCP45,1480,ulgl,52345.752,0.04283613093289689,rosalia
ILAND,RCP45,1490,abal,329821575.379,269.9030895081833,rosalia
ILAND,RCP45,1490,acca,10751.637,0.008798393617021278,rosalia
ILAND,RCP45,1490,acpl,71734.076,0.05870218985270049,rosalia
ILAND,RCP45,1490,acps,494589.115,0.4047374099836334,rosalia
ILAND,RCP45,1490,algl,35783.063,0.029282375613747955,rosalia
ILAND,RCP45,1490,alin,10956.34,0.008965908346972177,rosalia
ILAND,RCP45,1490,alvi,6.385,5.225040916530278e-6,rosalia
ILAND,RCP45,1490,cabe,2178916.774,1.7830742831423898,rosalia
ILAND,RCP45,1490,casa,653.537,5.348093289689035e-4,rosalia
ILAND,RCP45,1490,coav,172.52,1.411783960720131e-4,rosalia
ILAND,RCP45,1490,fasy,623665752.751,510.364773118658,rosalia
ILAND,RCP45,1490,frex,65307.119,0.053442814238952537,rosalia
ILAND,RCP45,1490,lade,765.812,6.266873977086743e-4,rosalia
ILAND,RCP45,1490,piab,2521173.071,2.063153085924714,rosalia
ILAND,RCP45,1490,pisy,777.4979999999999,6.362504091653028e-4,rosalia
ILAND,RCP45,1490,poni,1901.886,0.0015563715220949263,rosalia
ILAND,RCP45,1490,potr,421.58,3.4499181669394436e-4,rosalia
ILAND,RCP45,1490,qupe,1042508.97,0.8531169967266775,rosalia
ILAND,RCP45,1490,qupu,61.186,5.007037643207856e-5,rosalia
ILAND,RCP45,1490,quro,407696.48,0.33363050736497546,rosalia
ILAND,RCP45,1490,saca,4.877,3.990998363338788e-6,rosalia
ILAND,RCP45,1490,soar,15848.46,0.012969279869067103,rosalia
ILAND,RCP45,1490,soau,1245.625,0.0010193330605564649,rosalia
ILAND,RCP45,1490,tico,739606.279,0.6052424541734861,rosalia
ILAND,RCP45,1490,tipl,174185.174,0.1425410589198036,rosalia
ILAND,RCP45,1490,ulgl,52303.136,0.04280125695581015,rosalia
ILAND,RCP45,1500,abal,336797531.43,275.6117278477905,rosalia
ILAND,RCP45,1500,acca,10731.167,0.008781642389525368,rosalia
ILAND,RCP45,1500,acpl,69589.029,0.05694683224222585,rosalia
ILAND,RCP45,1500,acps,477836.809,0.39102848527004913,rosalia
ILAND,RCP45,1500,algl,43763.961,0.035813388707037645,rosalia
ILAND,RCP45,1500,alin,14232.596,0.011646968903436989,rosalia
ILAND,RCP45,1500,alvi,10.539,8.624386252045826e-6,rosalia
ILAND,RCP45,1500,cabe,2112806.161,1.7289739451718493,rosalia
ILAND,RCP45,1500,casa,684.67,5.602864157119476e-4,rosalia
ILAND,RCP45,1500,coav,135.676,1.1102782324058919e-4,rosalia
ILAND,RCP45,1500,fasy,627749236.445,513.7064128027823,rosalia
ILAND,RCP45,1500,frex,66566.778,0.0544736317512275,rosalia
ILAND,RCP45,1500,lade,449.139,3.675441898527005e-4,rosalia
ILAND,RCP45,1500,piab,2605482.916,2.1321464124386256,rosalia
ILAND,RCP45,1500,pisy,823.1089999999999,6.735752864157119e-4,rosalia
ILAND,RCP45,1500,poni,1969.4950000000001,0.0016116980360065467,rosalia
ILAND,RCP45,1500,potr,272.48,2.2297872340425534e-4,rosalia
ILAND,RCP45,1500,qupe,1025329.664,0.8390586448445172,rosalia
ILAND,RCP45,1500,qupu,78.42699999999999,6.417921440261865e-5,rosalia
ILAND,RCP45,1500,quro,389895.932,0.3190637741407528,rosalia
ILAND,RCP45,1500,soar,15045.128,0.012311888707037644,rosalia
ILAND,RCP45,1500,soau,1433.154,0.0011727937806873976,rosalia
ILAND,RCP45,1500,tico,727876.009,0.5956432152209492,rosalia
ILAND,RCP45,1500,tipl,177710.318,0.14542579214402618,rosalia
ILAND,RCP45,1500,ulgl,54497.978,0.04459736333878887,rosalia
ILAND,RCP45,1510,abal,344855491.316,282.2058030409165,rosalia
ILAND,RCP45,1510,acca,12089.197,0.009892959901800327,rosalia
ILAND,RCP45,1510,acpl,72991.842,0.05973145826513912,rosalia
ILAND,RCP45,1510,acps,486156.88,0.39783705400981995,rosalia
ILAND,RCP45,1510,algl,49666.709,0.04064378805237316,rosalia
ILAND,RCP45,1510,alin,16932.924,0.013856729950900162,rosalia
ILAND,RCP45,1510,alvi,8.753,7.162847790507365e-6,rosalia
ILAND,RCP45,1510,cabe,2143055.192,1.7537276530278232,rosalia
ILAND,RCP45,1510,casa,753.537,6.166423895253683e-4,rosalia
ILAND,RCP45,1510,coav,123.44800000000001,1.0102127659574469e-4,rosalia
ILAND,RCP45,1510,fasy,635984660.314,520.4457122045826,rosalia
ILAND,RCP45,1510,frex,76446.126,0.06255820458265139,rosalia
ILAND,RCP45,1510,lade,410.789,3.3616121112929625e-4,rosalia
ILAND,RCP45,1510,piab,2657119.548,2.174402248772504,rosalia
ILAND,RCP45,1510,pisy,961.804,7.870736497545008e-4,rosalia
ILAND,RCP45,1510,poni,2741.845,0.0022437356792144023,rosalia
ILAND,RCP45,1510,potr,327.827,2.682708674304419e-4,rosalia
ILAND,RCP45,1510,qupe,1048803.93,0.8582683551554827,rosalia
ILAND,RCP45,1510,qupu,102.71,8.405073649754501e-5,rosalia
ILAND,RCP45,1510,quro,404601.068,0.3310974369885434,rosalia
ILAND,RCP45,1510,saca,10.582,8.659574468085108e-6,rosalia
ILAND,RCP45,1510,soar,16079.879,0.01315865711947627,rosalia
ILAND,RCP45,1510,soau,1595.057,0.001305283960720131,rosalia
ILAND,RCP45,1510,tico,744731.175,0.609436313420622,rosalia
ILAND,RCP45,1510,tipl,182359.576,0.14923042225859248,rosalia
ILAND,RCP45,1510,ulgl,60621.354,0.049608309328968904,rosalia
ILAND,RCP45,1520,abal,341675996.694,279.6039252815057,rosalia
ILAND,RCP45,1520,acca,12358.112,0.010113021276595744,rosalia
ILAND,RCP45,1520,acpl,72621.504,0.05942839934533552,rosalia
ILAND,RCP45,1520,acps,470657.409,0.38515336252045823,rosalia
ILAND,RCP45,1520,algl,43130.908,0.035295342062193126,rosalia
ILAND,RCP45,1520,alin,14000.783,0.011457269230769231,rosalia
ILAND,RCP45,1520,alvi,2.782,2.276595744680851e-6,rosalia
ILAND,RCP45,1520,bepe,4.244,3.4729950900163666e-6,rosalia
ILAND,RCP45,1520,cabe,2150716.583,1.7599972037643208,rosalia
ILAND,RCP45,1520,casa,623.58,5.102945990180033e-4,rosalia
ILAND,RCP45,1520,coav,159.974,1.3091162029459902e-4,rosalia
ILAND,RCP45,1520,fasy,633869441.116,518.7147635973814,rosalia
ILAND,RCP45,1520,frex,74527.05,0.06098776595744681,rosalia
ILAND,RCP45,1520,lade,141.492,1.1578723404255318e-4,rosalia
ILAND,RCP45,1520,piab,2567257.821,2.100865647299509,rosalia
ILAND,RCP45,1520,pisy,793.125,6.490384615384615e-4,rosalia
ILAND,RCP45,1520,poni,2652.785,0.0021708551554828147,rosalia
ILAND,RCP45,1520,potr,432.859,3.54221767594108e-4,rosalia
ILAND,RCP45,1520,qupe,1061948.582,0.8690250261865793,rosalia
ILAND,RCP45,1520,qupu,158.10500000000002,1.293821603927987e-4,rosalia
ILAND,RCP45,1520,quro,404040.84,0.33063898527004915,rosalia
ILAND,RCP45,1520,saca,13.553,1.1090834697217676e-5,rosalia
ILAND,RCP45,1520,soar,17605.765,0.014407336333878886,rosalia
ILAND,RCP45,1520,soau,1482.225,0.0012129500818330605,rosalia
ILAND,RCP45,1520,tico,720982.862,0.5900023420621932,rosalia
ILAND,RCP45,1520,tipl,175330.114,0.1434779983633388,rosalia
ILAND,RCP45,1520,ulgl,59845.417,0.04897333633387889,rosalia
ILAND,RCP45,1530,abal,347355816.744,284.2518958625205,rosalia
ILAND,RCP45,1530,acca,12175.906,0.009963916530278233,rosalia
ILAND,RCP45,1530,acpl,72853.906,0.05961858101472995,rosalia
ILAND,RCP45,1530,acps,465581.19,0.3809993371522095,rosalia
ILAND,RCP45,1530,algl,40889.25,0.033460924713584285,rosalia
ILAND,RCP45,1530,alin,12423.082,0.01016618821603928,rosalia
ILAND,RCP45,1530,alvi,11.751000000000001,9.616202945990182e-6,rosalia
ILAND,RCP45,1530,bepe,11.374,9.307692307692308e-6,rosalia
ILAND,RCP45,1530,cabe,2101264.359,1.7195289353518823,rosalia
ILAND,RCP45,1530,casa,647.202,5.296252045826514e-4,rosalia
ILAND,RCP45,1530,coav,203.193,1.6627905073649755e-4,rosalia
ILAND,RCP45,1530,fasy,637433616.575,521.6314374590835,rosalia
ILAND,RCP45,1530,frex,73217.86,0.059916415711947626,rosalia
ILAND,RCP45,1530,lade,197.727,1.6180605564648117e-4,rosalia
ILAND,RCP45,1530,piab,2629044.091,2.15142724304419,rosalia
ILAND,RCP45,1530,pisy,840.821,6.88069558101473e-4,rosalia
ILAND,RCP45,1530,poni,2672.708,0.0021871587561374797,rosalia
ILAND,RCP45,1530,potr,308.782,2.5268576104746316e-4,rosalia
ILAND,RCP45,1530,qupe,1058551.911,0.8662454263502456,rosalia
ILAND,RCP45,1530,qupu,103.456,8.466121112929624e-5,rosalia
ILAND,RCP45,1530,quro,405975.871,0.33222248036006546,rosalia
ILAND,RCP45,1530,soar,18297.422,0.014973340425531913,rosalia
ILAND,RCP45,1530,soau,1401.181,0.0011466292962356794,rosalia
ILAND,RCP45,1530,tico,714429.892,0.5846398461538461,rosalia
ILAND,RCP45,1530,tipl,167747.191,0.13727266039279867,rosalia
ILAND,RCP45,1530,ulgl,59409.115,0.04861629705400982,rosalia
ILAND,RCP45,1540,abal,351491131.122,287.6359501816694,rosalia
ILAND,RCP45,1540,acca,11706.927,0.009580136661211129,rosalia
ILAND,RCP45,1540,acpl,76531.306,0.06262790998363338,rosalia
ILAND,RCP45,1540,acps,478679.778,0.39171831260229134,rosalia
ILAND,RCP45,1540,algl,41556.28,0.034006775777414074,rosalia
ILAND,RCP45,1540,alin,12623.146,0.010329906710310966,rosalia
ILAND,RCP45,1540,alvi,9.375,7.671849427168575e-6,rosalia
ILAND,RCP45,1540,bepe,14.888,1.218330605564648e-5,rosalia
ILAND,RCP45,1540,cabe,2070311.844,1.6941995450081833,rosalia
ILAND,RCP45,1540,casa,711.083,5.819009819967267e-4,rosalia
ILAND,RCP45,1540,coav,146.613,1.1997790507364975e-4,rosalia
ILAND,RCP45,1540,fasy,640288338.808,523.9675440327331,rosalia
ILAND,RCP45,1540,frex,72934.169,0.059684262684124384,rosalia
ILAND,RCP45,1540,lade,289.573,2.3696644844517183e-4,rosalia
ILAND,RCP45,1540,piab,2655535.029,2.1731055883797055,rosalia
ILAND,RCP45,1540,pisy,688.319,5.63272504091653e-4,rosalia
ILAND,RCP45,1540,poni,2387.472,0.0019537414075286416,rosalia
ILAND,RCP45,1540,potr,431.422,3.5304582651391164e-4,rosalia
ILAND,RCP45,1540,qupe,1056051.781,0.8641994934533551,rosalia
ILAND,RCP45,1540,qupu,166.048,1.358821603927987e-4,rosalia
ILAND,RCP45,1540,quro,409561.061,0.3351563510638298,rosalia
ILAND,RCP45,1540,saca,12.53,1.0253682487725041e-5,rosalia
ILAND,RCP45,1540,soar,17197.564,0.014073292962356791,rosalia
ILAND,RCP45,1540,soau,1391.471,0.0011386833060556465,rosalia
ILAND,RCP45,1540,tico,731370.715,0.5985030400981997,rosalia
ILAND,RCP45,1540,tipl,174556.136,0.14284462847790508,rosalia
