run_id,model,enos,landscape,climate,scenario,diversity,disturbances,replication
1588,LANDCLIM,1.9453763868225848,rosalia,historic,beta,low,historic,8
1587,LANDCLIM,1.9455427853447411,rosalia,historic,beta,low,historic,7
1586,LANDCLIM,1.9450350202100193,rosalia,historic,beta,low,historic,6
1585,LANDCLIM,1.9516844169238945,rosalia,historic,beta,low,historic,5
1584,LANDCLIM,1.9491572291339019,rosalia,historic,beta,low,historic,4
1583,LANDCLIM,1.9471800378568633,rosalia,historic,beta,low,historic,3
1582,LANDCLIM,1.9452591944261024,rosalia,historic,beta,low,historic,2
1581,LANDCLIM,1.9521381417714483,rosalia,historic,beta,low,historic,1
1580,LANDCLIM,1.9478536345221673,rosalia,historic,beta,low,future,20
1579,LANDCLIM,1.9494511217015014,rosalia,historic,beta,low,future,19
1578,LANDCLIM,1.9495338823490564,rosalia,historic,beta,low,future,18
1577,LANDCLIM,1.9486780604338083,rosalia,historic,beta,low,future,17
1576,LANDCLIM,1.9472664172946748,rosalia,historic,beta,low,future,16
1575,LANDCLIM,1.953739957746611,rosalia,historic,beta,low,future,15
1574,LANDCLIM,1.9486917092648774,rosalia,historic,beta,low,future,14
1573,LANDCLIM,1.9446547231672273,rosalia,historic,beta,low,future,13
1572,LANDCLIM,1.9509358976938134,rosalia,historic,beta,low,future,12
1571,LANDCLIM,1.9484020975649137,rosalia,historic,beta,low,future,11
1570,LANDCLIM,1.9441541441603527,rosalia,historic,beta,low,future,10
1569,LANDCLIM,1.9518887541326337,rosalia,historic,beta,low,future,9
1568,LANDCLIM,1.9507576777234752,rosalia,historic,beta,low,future,8
1567,LANDCLIM,1.9508959682681395,rosalia,historic,beta,low,future,7
1566,LANDCLIM,1.9466127769850199,rosalia,historic,beta,low,future,6
1565,LANDCLIM,1.9486296657879603,rosalia,historic,beta,low,future,5
1564,LANDCLIM,1.9566023382750932,rosalia,historic,beta,low,future,4
1563,LANDCLIM,1.9529120480729831,rosalia,historic,beta,low,future,3
1562,LANDCLIM,1.949925894957331,rosalia,historic,beta,low,future,2
1561,LANDCLIM,1.9490561818465617,rosalia,historic,beta,low,future,1
1560,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,20
1559,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,19
1558,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,18
1557,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,17
1556,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,16
1555,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,15
1554,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,14
1553,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,13
1552,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,12
1551,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,11
1550,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,10
1549,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,9
1548,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,8
1547,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,7
1546,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,6
1545,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,5
1544,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,4
1543,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,3
1542,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,2
1541,LANDCLIM,6.48312521426035,rosalia,historic,beta,high_future,no,1
1540,LANDCLIM,6.497939946658221,rosalia,historic,beta,high_future,historic,20
1539,LANDCLIM,6.545411687840397,rosalia,historic,beta,high_future,historic,19
1538,LANDCLIM,6.550551086612951,rosalia,historic,beta,high_future,historic,18
1537,LANDCLIM,6.513880527765523,rosalia,historic,beta,high_future,historic,17
1536,LANDCLIM,6.573413581688604,rosalia,historic,beta,high_future,historic,16
1535,LANDCLIM,6.5958734003790385,rosalia,historic,beta,high_future,historic,15
1534,LANDCLIM,6.5236739529978,rosalia,historic,beta,high_future,historic,14
1533,LANDCLIM,6.536570999715571,rosalia,historic,beta,high_future,historic,13
1532,LANDCLIM,6.543683938513731,rosalia,historic,beta,high_future,historic,12
1531,LANDCLIM,6.467766898029609,rosalia,historic,beta,high_future,historic,11
1530,LANDCLIM,6.542519989562317,rosalia,historic,beta,high_future,historic,10
1529,LANDCLIM,6.587359400501036,rosalia,historic,beta,high_future,historic,9
1528,LANDCLIM,6.449078976005765,rosalia,historic,beta,high_future,historic,8
1527,LANDCLIM,6.396620629833131,rosalia,historic,beta,high_future,historic,7
1526,LANDCLIM,6.5650270295314215,rosalia,historic,beta,high_future,historic,6
1525,LANDCLIM,6.569410335128755,rosalia,historic,beta,high_future,historic,5
1524,LANDCLIM,6.576233136507335,rosalia,historic,beta,high_future,historic,4
1523,LANDCLIM,6.543294273075208,rosalia,historic,beta,high_future,historic,3
1522,LANDCLIM,6.467448063680624,rosalia,historic,beta,high_future,historic,2
1521,LANDCLIM,6.447897005694874,rosalia,historic,beta,high_future,historic,1
1520,LANDCLIM,6.602305826172135,rosalia,historic,beta,high_future,future,20
1519,LANDCLIM,6.519343762983919,rosalia,historic,beta,high_future,future,19
1518,LANDCLIM,6.5704664347706,rosalia,historic,beta,high_future,future,18
1517,LANDCLIM,6.545902988868208,rosalia,historic,beta,high_future,future,17
1516,LANDCLIM,6.534211798678378,rosalia,historic,beta,high_future,future,16
1515,LANDCLIM,6.514416952397391,rosalia,historic,beta,high_future,future,15
1514,LANDCLIM,6.531113523809684,rosalia,historic,beta,high_future,future,14
1513,LANDCLIM,6.544980472243285,rosalia,historic,beta,high_future,future,13
1512,LANDCLIM,6.572501924851097,rosalia,historic,beta,high_future,future,12
1511,LANDCLIM,6.564801726772427,rosalia,historic,beta,high_future,future,11
1510,LANDCLIM,6.458344247968721,rosalia,historic,beta,high_future,future,10
1509,LANDCLIM,6.601452623255833,rosalia,historic,beta,high_future,future,9
1508,LANDCLIM,6.518368526969482,rosalia,historic,beta,high_future,future,8
1507,LANDCLIM,6.506143192181068,rosalia,historic,beta,high_future,future,7
1506,LANDCLIM,6.556852311213731,rosalia,historic,beta,high_future,future,6
1505,LANDCLIM,6.508403334516473,rosalia,historic,beta,high_future,future,5
1504,LANDCLIM,6.640300105483533,rosalia,historic,beta,high_future,future,4
1503,LANDCLIM,6.511785482871455,rosalia,historic,beta,high_future,future,3
1502,LANDCLIM,6.572004209937972,rosalia,historic,beta,high_future,future,2
1501,LANDCLIM,6.550211986810681,rosalia,historic,beta,high_future,future,1
1500,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,20
1499,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,19
1498,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,18
1497,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,17
1496,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,16
1495,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,15
1494,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,14
1493,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,13
1492,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,12
1491,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,11
1490,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,10
1489,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,9
1488,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,8
1487,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,7
1486,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,6
1485,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,5
1484,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,4
1483,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,3
1482,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,2
1481,LANDCLIM,6.0325001559458835,rosalia,historic,beta,high,no,1
1480,LANDCLIM,6.091050088254674,rosalia,historic,beta,high,historic,20
1479,LANDCLIM,5.982237383734174,rosalia,historic,beta,high,historic,19
1478,LANDCLIM,6.029134673137361,rosalia,historic,beta,high,historic,18
1477,LANDCLIM,6.112698168614455,rosalia,historic,beta,high,historic,17
1476,LANDCLIM,6.04515407268511,rosalia,historic,beta,high,historic,16
1475,LANDCLIM,6.1059554653410055,rosalia,historic,beta,high,historic,15
1474,LANDCLIM,6.088440305206875,rosalia,historic,beta,high,historic,14
1473,LANDCLIM,6.147729432367694,rosalia,historic,beta,high,historic,13
1472,LANDCLIM,6.099449051737123,rosalia,historic,beta,high,historic,12
1471,LANDCLIM,6.0274152533452625,rosalia,historic,beta,high,historic,11
1470,LANDCLIM,6.116571994727672,rosalia,historic,beta,high,historic,10
1469,LANDCLIM,6.062957680441341,rosalia,historic,beta,high,historic,9
1468,LANDCLIM,6.045208096142582,rosalia,historic,beta,high,historic,8
1467,LANDCLIM,6.073981708809588,rosalia,historic,beta,high,historic,7
1466,LANDCLIM,6.0503036250416375,rosalia,historic,beta,high,historic,6
1465,LANDCLIM,6.078069848982742,rosalia,historic,beta,high,historic,5
1464,LANDCLIM,6.113779237332916,rosalia,historic,beta,high,historic,4
1463,LANDCLIM,6.027733731275648,rosalia,historic,beta,high,historic,3
1462,LANDCLIM,6.032056126299617,rosalia,historic,beta,high,historic,2
1461,LANDCLIM,6.034267138099594,rosalia,historic,beta,high,historic,1
1460,LANDCLIM,6.083819949290404,rosalia,historic,beta,high,future,20
1459,LANDCLIM,6.036963423451384,rosalia,historic,beta,high,future,19
1458,LANDCLIM,6.091533706212234,rosalia,historic,beta,high,future,18
1457,LANDCLIM,6.1298062683731,rosalia,historic,beta,high,future,17
1456,LANDCLIM,6.055588503879232,rosalia,historic,beta,high,future,16
1455,LANDCLIM,6.064611636780616,rosalia,historic,beta,high,future,15
1454,LANDCLIM,6.051977274109974,rosalia,historic,beta,high,future,14
1453,LANDCLIM,6.064496736118379,rosalia,historic,beta,high,future,13
1452,LANDCLIM,6.054347568980015,rosalia,historic,beta,high,future,12
1451,LANDCLIM,6.146784763406316,rosalia,historic,beta,high,future,11
1450,LANDCLIM,6.055709644608655,rosalia,historic,beta,high,future,10
1449,LANDCLIM,6.074633744315366,rosalia,historic,beta,high,future,9
1448,LANDCLIM,6.0626718954568055,rosalia,historic,beta,high,future,8
1447,LANDCLIM,6.14116915459057,rosalia,historic,beta,high,future,7
1446,LANDCLIM,6.041793593154015,rosalia,historic,beta,high,future,6
1445,LANDCLIM,6.020890665195909,rosalia,historic,beta,high,future,5
1444,LANDCLIM,6.084445096716871,rosalia,historic,beta,high,future,4
1443,LANDCLIM,6.021054923783019,rosalia,historic,beta,high,future,3
1442,LANDCLIM,6.01332139278364,rosalia,historic,beta,high,future,2
1441,LANDCLIM,5.997750030601066,rosalia,historic,beta,high,future,1
1440,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,20
1439,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,19
1438,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,18
1437,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,17
1436,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,16
1435,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,15
1434,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,14
1433,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,13
1432,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,12
1431,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,11
1430,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,10
1429,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,9
1428,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,8
1427,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,7
1426,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,6
1425,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,5
1424,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,4
1423,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,3
1422,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,2
1421,LANDCLIM,1.985053225460929,rosalia,historic,alpha,low,no,1
1420,LANDCLIM,1.9850043463662848,rosalia,historic,alpha,low,historic,20
1419,LANDCLIM,1.9873758301633295,rosalia,historic,alpha,low,historic,19
1418,LANDCLIM,1.9869308716961438,rosalia,historic,alpha,low,historic,18
1417,LANDCLIM,1.985397803331229,rosalia,historic,alpha,low,historic,17
1416,LANDCLIM,1.9860526080661771,rosalia,historic,alpha,low,historic,16
1415,LANDCLIM,1.9849537500498642,rosalia,historic,alpha,low,historic,15
1414,LANDCLIM,1.9847062048192832,rosalia,historic,alpha,low,historic,14
1413,LANDCLIM,1.9861193858763426,rosalia,historic,alpha,low,historic,13
1412,LANDCLIM,1.9862201096872054,rosalia,historic,alpha,low,historic,12
1411,LANDCLIM,1.9870250657812574,rosalia,historic,alpha,low,historic,11
1410,LANDCLIM,1.9857930799037222,rosalia,historic,alpha,low,historic,10
1409,LANDCLIM,1.9847894308420082,rosalia,historic,alpha,low,historic,9
1408,LANDCLIM,1.985501388689656,rosalia,historic,alpha,low,historic,8
1407,LANDCLIM,1.98674126318899,rosalia,historic,alpha,low,historic,7
1406,LANDCLIM,1.9860167778670856,rosalia,historic,alpha,low,historic,6
1405,LANDCLIM,1.9858635125366146,rosalia,historic,alpha,low,historic,5
1404,LANDCLIM,1.9874402054741718,rosalia,historic,alpha,low,historic,4
1403,LANDCLIM,1.9857787328861924,rosalia,historic,alpha,low,historic,3
1402,LANDCLIM,1.9860632298348575,rosalia,historic,alpha,low,historic,2
1401,LANDCLIM,1.9857333192236486,rosalia,historic,alpha,low,historic,1
1400,LANDCLIM,1.984623767425017,rosalia,historic,alpha,low,future,20
1399,LANDCLIM,1.9848629846788823,rosalia,historic,alpha,low,future,19
1398,LANDCLIM,1.9851276613306899,rosalia,historic,alpha,low,future,18
1397,LANDCLIM,1.9848869638612663,rosalia,historic,alpha,low,future,17
1396,LANDCLIM,1.9860083711600094,rosalia,historic,alpha,low,future,16
1395,LANDCLIM,1.9844492907377917,rosalia,historic,alpha,low,future,15
1394,LANDCLIM,1.9849406487722852,rosalia,historic,alpha,low,future,14
1393,LANDCLIM,1.9842220892323026,rosalia,historic,alpha,low,future,13
1392,LANDCLIM,1.9852513552201536,rosalia,historic,alpha,low,future,12
1391,LANDCLIM,1.985581718526974,rosalia,historic,alpha,low,future,11
1390,LANDCLIM,1.9851543911644853,rosalia,historic,alpha,low,future,10
1389,LANDCLIM,1.9851649774176952,rosalia,historic,alpha,low,future,9
1388,LANDCLIM,1.9840647275605447,rosalia,historic,alpha,low,future,8
1387,LANDCLIM,1.9856087368727573,rosalia,historic,alpha,low,future,7
1386,LANDCLIM,1.9851132724156295,rosalia,historic,alpha,low,future,6
1385,LANDCLIM,1.9823562727850428,rosalia,historic,alpha,low,future,5
1384,LANDCLIM,1.985288240243027,rosalia,historic,alpha,low,future,4
1383,LANDCLIM,1.9845226240724487,rosalia,historic,alpha,low,future,3
1382,LANDCLIM,1.9860405919267148,rosalia,historic,alpha,low,future,2
1381,LANDCLIM,1.9839439974203026,rosalia,historic,alpha,low,future,1
1380,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,20
1379,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,19
1378,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,18
1377,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,17
1376,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,16
1375,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,15
1374,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,14
1373,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,13
1372,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,12
1371,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,11
1370,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,10
1369,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,9
1368,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,8
1367,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,7
1366,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,6
1365,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,5
1364,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,4
1363,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,3
1362,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,2
1361,LANDCLIM,6.789862571012436,rosalia,historic,alpha,high_future,no,1
1360,LANDCLIM,6.900049577255751,rosalia,historic,alpha,high_future,historic,20
1359,LANDCLIM,6.894099046471304,rosalia,historic,alpha,high_future,historic,19
1358,LANDCLIM,6.8800014686673,rosalia,historic,alpha,high_future,historic,18
1357,LANDCLIM,6.813848451336271,rosalia,historic,alpha,high_future,historic,17
1356,LANDCLIM,6.882181945126061,rosalia,historic,alpha,high_future,historic,16
1355,LANDCLIM,6.907304426362298,rosalia,historic,alpha,high_future,historic,15
1354,LANDCLIM,6.801832922956372,rosalia,historic,alpha,high_future,historic,14
1353,LANDCLIM,6.9031452422794235,rosalia,historic,alpha,high_future,historic,13
1352,LANDCLIM,6.950954534788288,rosalia,historic,alpha,high_future,historic,12
1351,LANDCLIM,6.885610314156757,rosalia,historic,alpha,high_future,historic,11
1350,LANDCLIM,6.895134779193055,rosalia,historic,alpha,high_future,historic,10
1349,LANDCLIM,6.89191582583662,rosalia,historic,alpha,high_future,historic,9
1348,LANDCLIM,6.880638272064967,rosalia,historic,alpha,high_future,historic,8
1347,LANDCLIM,6.961269572572903,rosalia,historic,alpha,high_future,historic,7
1346,LANDCLIM,6.8413596662048075,rosalia,historic,alpha,high_future,historic,6
1345,LANDCLIM,6.8953752671190705,rosalia,historic,alpha,high_future,historic,5
1344,LANDCLIM,6.846921826835706,rosalia,historic,alpha,high_future,historic,4
1343,LANDCLIM,6.886708774510812,rosalia,historic,alpha,high_future,historic,3
1342,LANDCLIM,6.855843583187938,rosalia,historic,alpha,high_future,historic,2
1341,LANDCLIM,6.893380267722661,rosalia,historic,alpha,high_future,historic,1
1340,LANDCLIM,6.95567588578485,rosalia,historic,alpha,high_future,future,20
1339,LANDCLIM,6.904559817607429,rosalia,historic,alpha,high_future,future,19
1338,LANDCLIM,6.882511650245614,rosalia,historic,alpha,high_future,future,18
1337,LANDCLIM,6.937767906645741,rosalia,historic,alpha,high_future,future,17
1336,LANDCLIM,6.926672737093599,rosalia,historic,alpha,high_future,future,16
1335,LANDCLIM,6.861524718940527,rosalia,historic,alpha,high_future,future,15
1334,LANDCLIM,6.876530329812658,rosalia,historic,alpha,high_future,future,14
1333,LANDCLIM,6.896972605889116,rosalia,historic,alpha,high_future,future,13
1332,LANDCLIM,6.901025308364948,rosalia,historic,alpha,high_future,future,12
1331,LANDCLIM,6.859135091863076,rosalia,historic,alpha,high_future,future,11
1330,LANDCLIM,6.968455195426746,rosalia,historic,alpha,high_future,future,10
1329,LANDCLIM,6.950609029702759,rosalia,historic,alpha,high_future,future,9
1328,LANDCLIM,6.9108734947112405,rosalia,historic,alpha,high_future,future,8
1327,LANDCLIM,6.876885212191751,rosalia,historic,alpha,high_future,future,7
1326,LANDCLIM,6.935788425235633,rosalia,historic,alpha,high_future,future,6
1325,LANDCLIM,6.8878111495774945,rosalia,historic,alpha,high_future,future,5
1324,LANDCLIM,6.846761158593076,rosalia,historic,alpha,high_future,future,4
1323,LANDCLIM,6.935546376163449,rosalia,historic,alpha,high_future,future,3
1322,LANDCLIM,6.8894304602345064,rosalia,historic,alpha,high_future,future,2
1321,LANDCLIM,6.898104161195024,rosalia,historic,alpha,high_future,future,1
1320,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,20
1319,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,19
1318,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,18
1317,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,17
1316,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,16
1315,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,15
1314,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,14
1313,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,13
1312,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,12
1311,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,11
1310,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,10
1309,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,9
1308,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,8
1307,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,7
1306,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,6
1305,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,5
1304,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,4
1303,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,3
1302,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,2
1301,LANDCLIM,6.3638405969177905,rosalia,historic,alpha,high,no,1
1300,LANDCLIM,6.317188976107962,rosalia,historic,alpha,high,historic,20
1299,LANDCLIM,6.371257511465437,rosalia,historic,alpha,high,historic,19
1298,LANDCLIM,6.334607605994584,rosalia,historic,alpha,high,historic,18
1297,LANDCLIM,6.305994494734119,rosalia,historic,alpha,high,historic,17
1296,LANDCLIM,6.417659023785358,rosalia,historic,alpha,high,historic,16
1295,LANDCLIM,6.357865304549389,rosalia,historic,alpha,high,historic,15
1294,LANDCLIM,6.346800787585534,rosalia,historic,alpha,high,historic,14
1293,LANDCLIM,6.386937268258992,rosalia,historic,alpha,high,historic,13
1292,LANDCLIM,6.3181678122063865,rosalia,historic,alpha,high,historic,12
1291,LANDCLIM,6.32874793566279,rosalia,historic,alpha,high,historic,11
1290,LANDCLIM,6.332174780115056,rosalia,historic,alpha,high,historic,10
1289,LANDCLIM,6.286832893891692,rosalia,historic,alpha,high,historic,9
1288,LANDCLIM,6.304005999579456,rosalia,historic,alpha,high,historic,8
1287,LANDCLIM,6.361690721377332,rosalia,historic,alpha,high,historic,7
1286,LANDCLIM,6.260326982193459,rosalia,historic,alpha,high,historic,6
1285,LANDCLIM,6.29063441452245,rosalia,historic,alpha,high,historic,5
1284,LANDCLIM,6.251304414276463,rosalia,historic,alpha,high,historic,4
1283,LANDCLIM,6.354082928447315,rosalia,historic,alpha,high,historic,3
1282,LANDCLIM,6.327441314938013,rosalia,historic,alpha,high,historic,2
1281,LANDCLIM,6.391796843044786,rosalia,historic,alpha,high,historic,1
1280,LANDCLIM,6.36914404004788,rosalia,historic,alpha,high,future,20
1279,LANDCLIM,6.359964621847912,rosalia,historic,alpha,high,future,19
1278,LANDCLIM,6.337748749980887,rosalia,historic,alpha,high,future,18
1277,LANDCLIM,6.4266961357904275,rosalia,historic,alpha,high,future,17
1276,LANDCLIM,6.455667028327174,rosalia,historic,alpha,high,future,16
1275,LANDCLIM,6.348038642048863,rosalia,historic,alpha,high,future,15
1274,LANDCLIM,6.365805140659276,rosalia,historic,alpha,high,future,14
1273,LANDCLIM,6.304017053286415,rosalia,historic,alpha,high,future,13
1272,LANDCLIM,6.359222060797666,rosalia,historic,alpha,high,future,12
1271,LANDCLIM,6.292079154353898,rosalia,historic,alpha,high,future,11
1270,LANDCLIM,6.415584652440834,rosalia,historic,alpha,high,future,10
1269,LANDCLIM,6.324239194859859,rosalia,historic,alpha,high,future,9
1268,LANDCLIM,6.371836442000166,rosalia,historic,alpha,high,future,8
1267,LANDCLIM,6.435265611780675,rosalia,historic,alpha,high,future,7
1266,LANDCLIM,6.368832051006659,rosalia,historic,alpha,high,future,6
1265,LANDCLIM,6.371373595509449,rosalia,historic,alpha,high,future,5
1264,LANDCLIM,6.408803448957193,rosalia,historic,alpha,high,future,4
1263,LANDCLIM,6.372587177030513,rosalia,historic,alpha,high,future,3
1262,LANDCLIM,6.400442528705401,rosalia,historic,alpha,high,future,2
1261,LANDCLIM,6.335788202196885,rosalia,historic,alpha,high,future,1
2520,ILAND,1,rosalia,RCP85,prod,no,no,20
2519,ILAND,1,rosalia,RCP85,prod,no,no,19
2518,ILAND,1,rosalia,RCP85,prod,no,no,18
2517,ILAND,1,rosalia,RCP85,prod,no,no,17
2516,ILAND,1,rosalia,RCP85,prod,no,no,16
2515,ILAND,1,rosalia,RCP85,prod,no,no,15
2514,ILAND,1,rosalia,RCP85,prod,no,no,14
2513,ILAND,1,rosalia,RCP85,prod,no,no,13
2512,ILAND,1,rosalia,RCP85,prod,no,no,12
2511,ILAND,1,rosalia,RCP85,prod,no,no,11
2510,ILAND,1,rosalia,RCP85,prod,no,no,10
2509,ILAND,1,rosalia,RCP85,prod,no,no,9
2508,ILAND,1,rosalia,RCP85,prod,no,no,8
2507,ILAND,1,rosalia,RCP85,prod,no,no,7
2506,ILAND,1,rosalia,RCP85,prod,no,no,6
2505,ILAND,1,rosalia,RCP85,prod,no,no,5
2504,ILAND,1,rosalia,RCP85,prod,no,no,4
2503,ILAND,1,rosalia,RCP85,prod,no,no,3
2502,ILAND,1,rosalia,RCP85,prod,no,no,2
2501,ILAND,1,rosalia,RCP85,prod,no,no,1
2500,ILAND,1,rosalia,RCP85,prod,no,historic,20
2499,ILAND,1,rosalia,RCP85,prod,no,historic,19
2498,ILAND,1,rosalia,RCP85,prod,no,historic,18
2497,ILAND,1,rosalia,RCP85,prod,no,historic,17
2496,ILAND,1,rosalia,RCP85,prod,no,historic,16
2495,ILAND,1,rosalia,RCP85,prod,no,historic,15
2494,ILAND,1,rosalia,RCP85,prod,no,historic,14
2493,ILAND,1,rosalia,RCP85,prod,no,historic,13
2492,ILAND,1,rosalia,RCP85,prod,no,historic,12
2491,ILAND,1,rosalia,RCP85,prod,no,historic,11
2490,ILAND,1,rosalia,RCP85,prod,no,historic,10
2489,ILAND,1,rosalia,RCP85,prod,no,historic,9
2488,ILAND,1,rosalia,RCP85,prod,no,historic,8
2487,ILAND,1,rosalia,RCP85,prod,no,historic,7
2486,ILAND,1,rosalia,RCP85,prod,no,historic,6
2485,ILAND,1,rosalia,RCP85,prod,no,historic,5
2484,ILAND,1,rosalia,RCP85,prod,no,historic,4
2483,ILAND,1,rosalia,RCP85,prod,no,historic,3
2482,ILAND,1,rosalia,RCP85,prod,no,historic,2
2481,ILAND,1,rosalia,RCP85,prod,no,historic,1
2480,ILAND,1,rosalia,RCP85,prod,no,future,20
2479,ILAND,1,rosalia,RCP85,prod,no,future,19
2478,ILAND,1,rosalia,RCP85,prod,no,future,18
2477,ILAND,1,rosalia,RCP85,prod,no,future,17
2476,ILAND,1,rosalia,RCP85,prod,no,future,16
2475,ILAND,1,rosalia,RCP85,prod,no,future,15
2474,ILAND,1,rosalia,RCP85,prod,no,future,14
2473,ILAND,1,rosalia,RCP85,prod,no,future,13
2472,ILAND,1,rosalia,RCP85,prod,no,future,12
2471,ILAND,1,rosalia,RCP85,prod,no,future,11
2470,ILAND,1,rosalia,RCP85,prod,no,future,10
